Index,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),Outlier,Latitude,Longitude,TotalGHGEmissions,GHGEmissionsIntensity,Log2-SiteEnergyUseWN(kBtu)
1619,2016,NonResidential,Mixed Use Property,6,NORTHWEST,1996,1.0,3.0,55912,22850,33062,Parking,24052.0,Office,23501.0,Retail Store,9561.0,,2450442.75,Normal,47.68582,-122.33709,17.08,0.31,21.22461159934976
1620,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1957,1.0,2.0,20294,0,20294,Other,18000.0,Office,2294.0,No Use,0.0,,1845057.875,Normal,47.65843,-122.38435,67.45,3.32,20.815235422095125
1621,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1983,1.0,4.0,40571,10849,29722,Office,24008.0,No Use,0.0,No Use,0.0,64.0,1286817.375,Normal,47.65708,-122.38383,8.97,0.22,20.2953770114005
1622,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1983,1.0,4.0,41707,15659,26048,Office,41707.0,Parking,12000.0,No Use,0.0,78.0,1785685.5,Normal,47.65649,-122.38383,12.24,0.29,20.76804738853181
1623,2016,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,1960,1.0,2.0,57644,0,57644,Office,20176.0,Other - Services,19440.0,Non-Refrigerated Warehouse,15490.0,,2300589.0,Normal,47.65118,-122.37875,42.87,0.74,21.133572465675744
1624,2016,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,1955,1.0,2.0,39497,0,39497,Non-Refrigerated Warehouse,25547.0,Office,13950.0,No Use,0.0,9.0,1809734.75,Normal,47.64913,-122.37929,28.28,0.72,20.787347625750797
1634,2016,Nonresidential COS,Other,3,EAST,1932,1.0,1.0,33087,0,33087,Other - Entertainment/Public Assembly,53776.0,No Use,0.0,No Use,0.0,,3944599.75,Normal,47.6303,-122.3142,121.9,3.68,21.911447855584807
1637,2016,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,1982,1.0,2.0,27574,0,27574,Office,27574.0,No Use,0.0,No Use,0.0,73.0,1243709.625,Normal,47.70793,-122.33316,8.44,0.31,20.246219420997388
1641,2016,NonResidential,Retail Store,5,NORTH,1965,1.0,1.0,24982,0,24982,Retail Store,24982.0,No Use,0.0,No Use,0.0,99.0,335245.0,Normal,47.70747,-122.32249,2.34,0.09,18.35486059310022
1643,2016,NonResidential,Senior Care Community,5,NORTH,1998,1.0,5.0,43661,0,43661,Senior Care Community,43661.0,Parking,0.0,No Use,0.0,4.0,4141925.0,Normal,47.71069,-122.32674,82.57,1.89,21.98187034780131
1648,2016,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,1987,1.0,3.0,76105,27307,48798,Office,76105.0,No Use,0.0,No Use,0.0,91.0,2596383.25,Normal,47.70842,-122.3332,17.24,0.23,21.30807247906597
1653,2016,NonResidential,Mixed Use Property,5,NORTH,1952,1.0,2.0,32009,0,32009,Non-Refrigerated Warehouse,17500.0,Retail Store,15770.0,Office,4000.0,,2177737.0,Normal,47.70983,-122.31865,44.28,1.38,21.054398965602484
1656,2016,NonResidential,Retail Store,5,NORTH,1966,1.0,1.0,41615,0,41615,Retail Store,41615.0,No Use,0.0,No Use,0.0,69.0,2001296.75,Normal,47.70708,-122.32251,13.25,0.32,20.93250439448488
1657,2016,NonResidential,Medical Office,5,NORTH,1988,1.0,3.0,28841,0,28841,Medical Office,28841.0,No Use,0.0,No Use,0.0,55.0,1525049.625,Normal,47.70676,-122.32264,33.42,1.16,20.540425703949985
1658,2016,NonResidential,Self-Storage Facility,5,NORTH,1977,2.0,2.0,33344,0,33344,Self-Storage Facility,31360.0,Office,984.0,Parking,0.0,,129466.8984,Normal,47.70782,-122.31873,0.86,0.03,16.982234900068423
1659,2016,Nonresidential COS,Other,5,NORTH,2005,2.0,1.0,30498,0,30498,Other - Recreation,30498.0,No Use,0.0,No Use,0.0,,2652254.5,Normal,47.70541,-122.32232,80.19,2.63,21.338788330757996
1664,2016,NonResidential,K-12 School,1,DELRIDGE,1924,1.0,2.0,42975,0,42975,K-12 School,21405.0,No Use,0.0,No Use,0.0,92.0,1124454.25,Normal,47.51698,-122.35946,42.96,1.0,20.100794816577988
1666,2016,NonResidential,Other,1,DELRIDGE,1963,1.0,1.0,23260,0,23260,"Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,Office,10185.0,No Use,0.0,,1803514.875,Normal,47.53366,-122.33733,52.41,2.25,20.782380691469882
1669,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1920,1.0,2.0,27144,0,27144,Other,27144.0,No Use,0.0,No Use,0.0,,1138349.25,Normal,47.63132,-122.34136,32.58,1.2,20.118513086717005
1670,2016,NonResidential,Other,5,NORTHWEST,1970,5.0,1.0,23166,0,23166,Other,23166.0,No Use,0.0,No Use,0.0,,3648465.5,Normal,47.70969,-122.34557,184.6,7.97,21.7988587764058
1671,2016,NonResidential,Medical Office,5,NORTHWEST,1979,1.0,2.0,34759,0,34759,Medical Office,44667.0,Parking,0.0,No Use,0.0,81.0,1633105.375,Normal,47.70558,-122.33486,11.39,0.33,20.63918733553714
1675,2016,NonResidential,Worship Facility,5,NORTHWEST,1965,1.0,2.0,44719,0,44719,Worship Facility,45909.0,Medical Office,1025.0,Office,972.0,,1781436.375,Normal,47.71745,-122.33221,53.21,1.19,20.764610336901484
1678,2016,NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,1965,1.0,1.0,21603,0,21603,Supermarket/Grocery Store,21603.0,No Use,0.0,No Use,0.0,16.0,5927199.5,Normal,47.57894,-122.31287,129.89,6.01,22.49891942984357
1691,2016,NonResidential,Distribution Center,1,DELRIDGE,1979,1.0,1.0,42900,0,42900,Distribution Center,43050.0,No Use,0.0,No Use,0.0,53.0,461205.5938,Normal,47.53158,-122.33568,3.04,0.07,18.815053613563872
1692,2016,Campus,Other,1,DELRIDGE,2005,5.0,1.0,57952,0,57952,Adult Education,57952.0,No Use,0.0,No Use,0.0,,3347245.25,Normal,47.51885,-122.33421,96.15,1.66,21.67454326035026
1693,2016,NonResidential,Other,1,DELRIDGE,1971,1.0,1.0,26232,0,26232,Other - Services,18262.0,Office,7970.0,No Use,0.0,,3315521.5,Normal,47.52956,-122.33592,122.71,4.68,21.660804814853186
1698,2016,NonResidential,Warehouse,3,DOWNTOWN,1956,1.0,2.0,25840,0,25840,Non-Refrigerated Warehouse,25840.0,No Use,0.0,No Use,0.0,92.0,310602.3125,Normal,47.59783,-122.31554,2.19,0.08,18.244713690194995
1699,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1988,1.0,1.0,45145,0,45145,Office,43813.0,No Use,0.0,No Use,0.0,,1405510.25,Normal,47.59721,-122.31838,43.63,0.97,20.422663570715326
1701,2016,NonResidential,Small- and Mid-Sized Office,3,DOWNTOWN,2001,1.0,5.0,70332,22095,48237,Office,44417.0,Parking,25915.0,No Use,0.0,89.0,2000777.25,Normal,47.59728,-122.31587,19.12,0.27,20.932129848835096
1717,2016,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,1971,1.0,1.0,50546,0,50546,K-12 School,53234.0,No Use,0.0,No Use,0.0,94.0,1220512.25,Normal,47.55813,-122.3189,12.15,0.24,20.219056526553466
1726,2016,NonResidential,Supermarket / Grocery Store,6,BALLARD,1994,1.0,1.0,45522,0,45522,Supermarket/Grocery Store,45522.0,Parking,0.0,No Use,0.0,22.0,12559767.0,Normal,47.6899,-122.37619,326.74,7.18,23.582306479687833
1727,2016,NonResidential,Retail Store,5,NORTHWEST,1979,1.0,2.0,20088,0,20088,Retail Store,16080.0,Office,3500.0,Parking,508.0,,337536.0938,Normal,47.72286,-122.34612,2.28,0.11,18.364686530972634
1732,2016,Campus,Other,1,GREATER DUWAMISH,1989,5.0,2.0,138907,0,138907,Other,139557.0,No Use,0.0,No Use,0.0,,8551562.0,Normal,47.57049,-122.34857,179.55,1.29,23.027756699997013
1733,2016,NonResidential,Small- and Mid-Sized Office,1,GREATER DUWAMISH,1997,1.0,2.0,40657,0,40657,Office,40657.0,Parking,0.0,No Use,0.0,57.0,2828385.0,Normal,47.56999,-122.34703,23.6,0.58,21.431547592683767
1734,2016,NonResidential,Warehouse,1,GREATER DUWAMISH,1900,1.0,1.0,20200,0,20200,Non-Refrigerated Warehouse,18700.0,Office,1500.0,No Use,0.0,,283275.0,Normal,47.57279,-122.35066,2.25,0.11,18.111848851840456
1745,2016,NonResidential,Residence Hall,3,EAST,1904,1.0,1.0,44086,0,44086,Residence Hall/Dormitory,44091.0,No Use,0.0,No Use,0.0,29.0,4056815.5,Normal,47.6073,-122.32585,184.0,4.17,21.95191661662379
1746,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,1970,1.0,7.0,54372,20824,33548,Office,54372.0,Parking,15000.0,No Use,0.0,94.0,1479454.375,Normal,47.60663,-122.32526,9.79,0.18,20.496634750318904
1755,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,1956,1.0,3.0,21282,0,21282,Office,19658.0,No Use,0.0,No Use,0.0,69.0,1380656.125,Normal,47.60819,-122.32282,62.23,2.92,20.396923651787652
1757,2016,NonResidential,Other,2,SOUTHEAST,1921,1.0,2.0,41022,0,41022,Other,41022.0,No Use,0.0,No Use,0.0,,3787648.25,Normal,47.54563,-122.27616,26.41,0.64,21.85287130754474
1760,2016,NonResidential,Other,1,DELRIDGE,1966,1.0,2.0,28109,0,28109,Other,28109.0,No Use,0.0,No Use,0.0,,3612526.75,Normal,47.57058,-122.35626,38.39,1.37,21.784577239189012
1766,2016,NonResidential,Warehouse,5,NORTH,1977,1.0,1.0,21936,0,21936,Non-Refrigerated Warehouse,21936.0,No Use,0.0,No Use,0.0,100.0,116642.5,Normal,47.72051,-122.30103,2.69,0.12,16.831746389311057
1767,2016,NonResidential,Other,5,NORTH,1969,1.0,1.0,30160,0,30160,Other,30139.0,No Use,0.0,No Use,0.0,,1184385.875,Normal,47.72083,-122.29979,44.26,1.47,20.17570897755163
1773,2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1909,1.0,11.0,111137,0,111137,Office,42939.0,Multifamily Housing,40878.0,Bank Branch,10887.0,,9946297.0,Normal,47.61056,-122.33661,294.65,2.65,23.24572822554847
1777,2016,NonResidential,Other,1,DELRIDGE,1997,1.0,1.0,40189,0,40189,Other - Utility,28347.0,Office,9113.0,Parking,0.0,,1594851.25,Normal,47.56319,-122.35067,37.65,0.94,20.604991345624246
1779,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,1959,1.0,3.0,25151,0,25151,Office,24155.0,No Use,0.0,No Use,0.0,85.0,1481688.75,Normal,47.60789,-122.32249,62.05,2.47,20.498811963665567
1780,2016,NonResidential,Hotel,3,EAST,1928,1.0,6.0,35770,0,35770,Hotel,35770.0,No Use,0.0,No Use,0.0,56.0,2835357.0,Normal,47.60958,-122.32646,112.34,3.14,21.435099474585815
1782,2016,NonResidential,Hotel,3,EAST,1928,1.0,9.0,48006,0,48006,Hotel,48006.0,No Use,0.0,No Use,0.0,85.0,3182794.5,Normal,47.60981,-122.32687,101.31,2.11,21.60186303367665
1783,2016,NonResidential,Mixed Use Property,2,DOWNTOWN,1960,1.0,2.0,29631,0,29631,Supermarket/Grocery Store,16000.0,Office,13000.0,Restaurant,5000.0,,5327051.5,Normal,47.59949,-122.31851,146.93,4.96,22.344906068566846
1784,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1989,1.0,2.0,23472,0,23472,Office,20695.0,Other,1065.0,Retail Store,945.0,,1589717.125,Normal,47.59727,-122.32196,46.45,1.98,20.600339551365128
1785,2016,Nonresidential COS,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1973,1.0,2.0,21315,0,21315,Office,20424.0,No Use,0.0,No Use,0.0,34.0,3161573.5,Normal,47.5956,-122.32292,110.66,5.19,21.592211785203055
1806,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1984,1.0,4.0,57110,15812,41298,Office,36867.0,Parking,28390.0,No Use,0.0,69.0,2275712.0,Normal,47.62481,-122.35762,24.31,0.43,21.11788719393498
1811,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1979,1.0,3.0,34030,0,34030,Office,34030.0,No Use,0.0,No Use,0.0,50.0,1815642.75,Normal,47.61833,-122.35871,22.26,0.65,20.792049726508377
1818,2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1952,1.0,1.0,41308,0,41308,Distribution Center,41308.0,No Use,0.0,No Use,0.0,7.0,1792023.375,Normal,47.5746,-122.32637,38.57,0.93,20.773158830298073
1839,2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1913,1.0,3.0,43878,0,43878,Multifamily Housing,12000.0,Office,8262.0,Retail Store,6312.0,,769771.3125,Normal,47.60195,-122.33516,5.37,0.12,19.554072255046062
1840,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1912,1.0,3.0,34976,0,34976,Performing Arts,34976.0,No Use,0.0,No Use,0.0,,943354.6875,Normal,47.62591,-122.35843,15.7,0.45,19.847442308794395
1861,2016,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,1957,1.0,1.0,38255,0,38255,Non-Refrigerated Warehouse,38255.0,No Use,0.0,No Use,0.0,12.0,1173175.75,Normal,47.65674,-122.37223,33.8,0.88,20.161988954505365
1870,2016,NonResidential,Small- and Mid-Sized Office,6,LAKE UNION,1989,1.0,3.0,48924,0,48924,Office,31325.0,Parking,13143.0,No Use,0.0,71.0,2398376.5,Normal,47.65103,-122.35541,59.24,1.21,21.193627323370233
1875,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1959,1.0,4.0,50333,18036,32297,Office,50333.0,No Use,0.0,No Use,0.0,88.0,1761932.5,Normal,47.64168,-122.32562,11.17,0.22,20.748728043508326
1876,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1986,1.0,4.0,57432,21906,35526,Office,34160.0,Parking,19650.0,No Use,0.0,,2638076.5,Normal,47.6404,-122.32553,17.57,0.31,21.331055517243172
1877,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1969,1.0,3.0,25912,7956,17956,Office,17332.0,Parking,9162.0,No Use,0.0,,706926.0,Normal,47.63995,-122.32557,4.65,0.18,19.431201718926218
1878,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,2000,1.0,3.0,57132,21908,35224,Office,33705.0,Parking,21908.0,No Use,0.0,73.0,1994967.75,Normal,47.64113,-122.32625,13.91,0.24,20.92793471698827
1884,2016,NonResidential,Worship Facility,1,DELRIDGE,1957,1.0,2.0,24224,0,24224,Worship Facility,24224.0,Parking,0.0,No Use,0.0,52.0,1045964.625,Normal,47.52172,-122.35487,26.73,1.1,19.996404008426296
1885,2016,NonResidential,Worship Facility,1,DELRIDGE,1963,1.0,1.0,23706,0,23706,Worship Facility,23706.0,No Use,0.0,No Use,0.0,78.0,456483.0938,Normal,47.51989,-122.35489,13.12,0.55,18.800205064776293
1887,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1963,1.0,1.0,31900,0,31900,Non-Refrigerated Warehouse,28000.0,Office,4000.0,No Use,0.0,,1964681.25,Normal,47.5465,-122.31704,13.7,0.43,20.905864572180928
1889,2016,NonResidential,Other,1,SOUTHWEST,1917,1.0,1.0,49066,0,49066,Social/Meeting Hall,49000.0,No Use,0.0,No Use,0.0,,4504593.5,Normal,47.5219,-122.38787,178.86,3.65,22.102965810952448
1890,2016,NonResidential,Worship Facility,1,SOUTHWEST,1952,1.0,3.0,30740,0,30740,Worship Facility,28293.0,Other - Recreation,11630.0,No Use,0.0,,1849185.25,Normal,47.52097,-122.38688,61.3,1.99,20.818459109598507
1893,2016,NonResidential,Supermarket / Grocery Store,2,SOUTHEAST,1959,1.0,1.0,67450,0,67450,Supermarket/Grocery Store,42760.0,No Use,0.0,No Use,0.0,97.0,2842819.5,Normal,47.52262,-122.26922,55.86,0.83,21.438891577261405
1894,2016,SPS-District K-12,K-12 School,6,BALLARD,1958,1.0,1.0,39971,0,39971,K-12 School,40867.0,No Use,0.0,No Use,0.0,,0.0,Normal,47.69497,-122.38704,50.22,1.26,0.0
1897,2016,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,1948,1.0,1.0,46970,0,46970,Non-Refrigerated Warehouse,46970.0,No Use,0.0,No Use,0.0,,882896.5,Normal,47.65649,-122.37507,6.16,0.13,19.751886432327307
1898,2016,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,1931,1.0,1.0,47554,0,47554,Non-Refrigerated Warehouse,18133.0,Office,8679.0,Retail Store,2388.0,,1083153.75,Normal,47.6331,-122.37582,16.04,0.34,20.04680794441121
1899,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1979,1.0,2.0,43016,5400,37616,Office,43016.0,No Use,0.0,No Use,0.0,100.0,1458046.0,Normal,47.63063,-122.37428,60.57,1.41,20.47560579486971
1900,2016,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,1931,1.0,1.0,24196,0,24196,Other,8711.0,Non-Refrigerated Warehouse,6792.0,Office,5306.0,,1146510.375,Normal,47.63034,-122.37412,22.29,0.92,20.12881923787104
1901,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1940,1.0,2.0,20671,0,20671,Office,20671.0,No Use,0.0,No Use,0.0,98.0,746543.625,Normal,47.63128,-122.37387,24.76,1.2,19.509868975040412
1903,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1927,1.0,1.0,21600,0,21600,Non-Refrigerated Warehouse,21600.0,No Use,0.0,No Use,0.0,57.0,557887.875,Normal,47.58065,-122.33356,14.36,0.66,19.08961825697111
1922,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1953,1.0,1.0,26094,0,26094,Non-Refrigerated Warehouse,26094.0,No Use,0.0,No Use,0.0,19.0,788592.5,Normal,47.56121,-122.33872,4.95,0.19,19.588922293484604
1923,2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1983,1.0,2.0,23687,0,23687,Office,23687.0,No Use,0.0,No Use,0.0,68.0,1175914.875,Normal,47.56121,-122.33872,7.56,0.32,20.165353422813503
1924,2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1983,1.0,2.0,24221,0,24221,Office,24221.0,No Use,0.0,No Use,0.0,20.0,1506510.25,Normal,47.56121,-122.33872,10.01,0.41,20.522780015743844
1926,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,2.0,32027,0,32027,Office,17526.0,Retail Store,14501.0,No Use,0.0,54.0,3999505.25,Normal,47.60546,-122.34091,128.41,4.01,21.93139047566312
1927,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1906,1.0,3.0,32160,0,32160,Office,35693.0,Retail Store,14219.0,No Use,0.0,,2805826.0,Normal,47.6032,-122.33663,19.56,0.61,21.41999462819776
1928,2016,NonResidential,Other,2,GREATER DUWAMISH,1992,1.0,3.0,47836,7572,40264,Other - Lodging/Residential,43336.0,Parking,4500.0,No Use,0.0,,3647847.25,Normal,47.59549,-122.32538,109.59,2.29,21.798614284154105
1929,2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1914,1.0,3.0,34425,0,34425,Office,34425.0,Non-Refrigerated Warehouse,15536.0,No Use,0.0,84.0,2143122.25,Normal,47.58802,-122.32111,50.07,1.45,21.03128339043091
1931,2016,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,1971,1.0,2.0,52609,0,52609,K-12 School,52609.0,No Use,0.0,No Use,0.0,67.0,2001525.875,Normal,47.55226,-122.29629,46.51,0.88,20.93266955660542
1934,2016,NonResidential,Medical Office,1,SOUTHWEST,1984,1.0,3.0,40304,12000,28304,Medical Office,20106.0,Parking,16412.0,No Use,0.0,5.0,1961581.5,Normal,47.57296,-122.38643,13.67,0.34,20.903586582709064
1939,2016,NonResidential,Distribution Center,1,GREATER DUWAMISH,1990,1.0,1.0,29619,0,29619,Distribution Center,15000.0,Office,14619.0,No Use,0.0,50.0,1524858.875,Normal,47.52878,-122.32771,42.45,1.43,20.540245243520467
1941,2016,NonResidential,K-12 School,3,CENTRAL,1922,1.0,2.0,21592,0,21592,K-12 School,20700.0,No Use,0.0,No Use,0.0,47.0,1651553.75,Normal,47.59692,-122.30601,54.24,2.51,20.655393365919597
1943,2016,NonResidential,K-12 School,5,NORTH,1931,1.0,2.0,23923,0,23923,K-12 School,23923.0,No Use,0.0,No Use,0.0,69.0,880687.3125,Normal,47.69061,-122.31992,19.51,0.82,19.74827199463435
1944,2016,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,1907,1.0,3.0,25200,0,25200,Office,16000.0,Retail Store,8000.0,No Use,0.0,47.0,1808592.0,Normal,47.59976,-122.31441,37.08,1.47,20.78643635431766
1945,2016,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,1947,1.0,1.0,45068,0,45068,Office,45068.0,No Use,0.0,No Use,0.0,100.0,309214.0,Low Outlier,47.59973,-122.31331,8.59,0.19,18.238250780441867
1946,2016,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,1963,1.0,2.0,28296,0,28296,Office,26899.0,No Use,0.0,No Use,0.0,80.0,1301418.875,Normal,47.59693,-122.31124,9.26,0.33,20.311655060859863
1950,2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1968,1.0,1.0,160000,0,160000,Distribution Center,160000.0,No Use,0.0,No Use,0.0,94.0,1157976.5,Normal,47.55945,-122.33601,8.07,0.05,20.143175790739598
1951,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1960,1.0,1.0,53550,0,53550,Non-Refrigerated Warehouse,53550.0,No Use,0.0,No Use,0.0,11.0,5129831.0,Normal,47.55601,-122.33627,174.62,3.26,22.29048014822948
1952,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1924,1.0,1.0,38412,0,38412,Non-Refrigerated Warehouse,32000.0,Office,8000.0,No Use,0.0,62.0,1914443.25,Normal,47.55716,-122.33744,67.05,1.75,20.86849421780182
1953,2016,NonResidential,Self-Storage Facility,2,GREATER DUWAMISH,1930,1.0,1.0,25881,0,25881,Self-Storage Facility,25881.0,No Use,0.0,No Use,0.0,,607988.1875,Normal,47.55662,-122.33728,3.8,0.15,19.21368614139706
1960,2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1953,1.0,1.0,24291,0,24291,Office,24023.0,No Use,0.0,No Use,0.0,98.0,751206.5,Normal,47.55498,-122.32497,19.61,0.81,19.518851941260756
1961,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1966,1.0,1.0,36544,0,36544,Non-Refrigerated Warehouse,36544.0,No Use,0.0,No Use,0.0,5.0,1338475.5,Normal,47.55458,-122.32639,8.85,0.24,20.35216037873164
1963,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1949,1.0,1.0,20796,0,20796,Non-Refrigerated Warehouse,20796.0,No Use,0.0,No Use,0.0,,1573106.75,Normal,47.58387,-122.32092,51.1,2.46,20.585186060844936
1964,2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1947,1.0,1.0,21349,0,21349,Distribution Center,13000.0,Office,8349.0,No Use,0.0,70.0,713915.5,Normal,47.5822,-122.321,17.04,0.8,19.445395820287178
1965,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1936,1.0,1.0,38630,0,38630,Non-Refrigerated Warehouse,38500.0,No Use,0.0,No Use,0.0,33.0,416885.5938,Normal,47.58082,-122.32031,2.91,0.08,18.669295453277194
1966,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1950,1.0,1.0,20724,0,20724,Non-Refrigerated Warehouse,19224.0,Office,1500.0,No Use,0.0,,2085116.625,Normal,47.58032,-122.32083,83.3,4.02,20.99169734014886
1967,2016,NonResidential,Other,2,GREATER DUWAMISH,1960,1.0,1.0,24109,0,24109,Manufacturing/Industrial Plant,24109.0,Parking,0.0,No Use,0.0,,4747403.5,Normal,47.5793,-122.32226,33.1,1.37,22.178707548369367
1968,2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,1955,1.0,1.0,25375,0,25375,Refrigerated Warehouse,23419.0,Office,2266.0,No Use,0.0,,4069301.5,Normal,47.58118,-122.32211,28.37,1.12,21.956350099435614
1969,2016,Nonresidential COS,Warehouse,2,GREATER DUWAMISH,1985,1.0,1.0,22803,0,22803,Non-Refrigerated Warehouse,19373.0,Other,3430.0,No Use,0.0,78.0,859387.1875,Normal,47.5829,-122.32417,21.5,0.94,19.71295042149014
1970,2016,Nonresidential COS,Mixed Use Property,2,GREATER DUWAMISH,1985,1.0,1.0,23100,0,23100,Office,11550.0,Other - Public Services,11550.0,No Use,0.0,,4649041.0,Normal,47.5829,-122.32417,157.07,6.8,22.14850202871902
1971,2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,1951,1.0,1.0,41550,0,41550,Refrigerated Warehouse,41550.0,No Use,0.0,No Use,0.0,94.0,642645.1875,Normal,47.58252,-122.32193,4.48,0.11,19.293665146628967
1972,2016,NonResidential,Other,1,GREATER DUWAMISH,1994,1.0,2.0,54170,0,54170,Other,54170.0,No Use,0.0,No Use,0.0,,6052090.0,Normal,47.52305,-122.31899,178.35,3.29,22.52900224958565
1973,2016,SPS-District K-12,K-12 School,1,GREATER DUWAMISH,2000,1.0,2.0,64493,0,64493,K-12 School,64493.0,No Use,0.0,No Use,0.0,85.0,2037940.0,Normal,47.52361,-122.32469,28.57,0.44,20.958680854272686
1974,2016,NonResidential,K-12 School,2,SOUTHEAST,1912,1.0,2.0,42252,0,42252,K-12 School,42252.0,No Use,0.0,No Use,0.0,49.0,2617491.25,Normal,47.55095,-122.27978,102.35,2.42,21.319753834884033
